개방자치단체코드,관리번호,자전거보관소명,소재지도로명주소,소재지지번주소,WGS84위도,WGS84경도,보관대수,설치연도,설치형태,차양막설치여부,공기주입기비치여부,공기주입기유형명,수리대설치여부,관리기관전화번호,관리기관명,데이터기준일자,데이터갱신구분,데이터갱신시점,최종수정시점
5070000,202550700000300249,민속박물관,,경상북도 안동시 성곡동 781,36.57871941,128.7652341,10,,,,N,,N,054-840-5419,경상북도 안동시청,2025-11-03,I,2026-05-15 18:45:05,2025-11-07 09:22:23
5070000,202550700000300289,안동시평생학습관,,경상북도 안동시 당북동 393-15,36.56045941,128.7202069,10,,,,N,,N,054-840-5419,경상북도 안동시청,2025-11-03,I,2026-05-15 18:45:05,2025-11-07 09:22:23
5070000,202550700000300287,민원실 앞,,경상북도 안동시 당북동 350-5,36.56219071,128.7206161,9,,,,N,,N,054-840-5419,경상북도 안동시청,2025-11-03,I,2026-05-15 18:45:05,2025-11-07 09:22:23
5070000,202550700000300248,문화관광단지 N카페 건너편,,경상북도 안동시 성곡동 1545,36.56740488,128.777004,10,,,,N,,N,054-840-5419,경상북도 안동시청,2025-11-03,I,2026-05-15 18:45:05,2025-11-07 09:22:23
5070000,202550700000300266,안동역 광장,경상북도 안동시 경동로 684,,36.56270639,128.732934,20,,,,Y,수동식,N,054-840-5419,경상북도 안동시청,2025-11-03,I,2026-05-15 18:45:05,2025-11-07 09:22:23
5070000,202550700000300251,"용상 그린아이빌 진입구 앞, 수도사업소 대로 건너편",,경상북도 안동시 용상동 514-4,36.55043124,128.7681116,9,,,,N,,N,054-840-5419,경상북도 안동시청,2025-11-03,I,2026-05-15 18:45:05,2025-11-07 09:22:23
5070000,202550700000300245,안동댐 소공원 주차장 안,,경상북도 안동시 성곡동 1539,36.57271748,128.7788072,10,,,,N,,N,054-840-5419,경상북도 안동시청,2025-11-03,I,2026-05-15 18:45:05,2025-11-07 09:22:23
5070000,202550700000300318,"낙동강풍경소리 숲길 이정표, 풍산초-하아그린파크",,경상북도 안동시 풍산읍 하리리 481-4,36.56539388,128.5697734,10,,,,N,,N,054-840-5419,경상북도 안동시청,2025-11-03,I,2026-05-15 18:45:05,2025-11-07 09:22:23
5070000,202550700000300271,청소년수련관 내,,경상북도 안동시 옥야동 398-20,36.55905646,128.7227243,25,,,,N,,N,054-840-5419,경상북도 안동시청,2025-11-03,I,2026-05-15 18:45:05,2025-11-07 09:22:23
5070000,202550700000300314,강변자전거길 1,,경상북도안동시 수상동 820-1,36.54920372,128.7000941,10,,,,N,,N,054-840-5419,경상북도 안동시청,2025-11-03,I,2026-05-15 18:45:05,2025-11-07 09:22:23
5070000,202550700000300244,"안동농협 식품사업소앞, 석동입구",,경상북도안동시 송천동 833,36.546224,128.7879484,10,,,,N,,N,054-840-5419,경상북도 안동시청,2025-11-03,I,2026-05-15 18:45:05,2025-11-07 09:22:23
5070000,202550700000300269,탈춤공연장 옆,,경상북도 안동시 운흥동 300-15,36.56050653,128.7306335,30,,,,Y,태양광식,N,054-840-5419,경상북도 안동시청,2025-11-03,I,2026-05-15 18:45:05,2025-11-07 09:22:23
5070000,202550700000300283,버버리찰떡 앞,,경상북도안동시 옥야동 314-22,36.56389212,128.7209072,9,,,,N,,N,054-840-5419,경상북도 안동시청,2025-11-03,I,2026-05-15 18:45:05,2025-11-07 09:22:23
5070000,202550700000300315,낙암정,,경상북도 안동시 남후면 단호리 산 22-2,36.54651275,128.6324988,7,,,,Y,태양광식,N,054-840-5419,경상북도 안동시청,2025-11-03,I,2026-05-15 18:45:05,2025-11-07 09:22:23
5070000,202550700000300305,송하동행정복지센터,,경상북도 안동시 송현동 333,36.57035901,128.6942668,10,,,,N,,N,054-840-5419,경상북도 안동시청,2025-11-03,I,2026-05-15 18:45:05,2025-11-07 09:22:23
5070000,202550700000300276,광성교회 앞,,경상북도안동시 금곡동 98-6,36.56871866,128.7191405,9,,,,N,,N,054-840-5419,경상북도 안동시청,2025-11-03,I,2026-05-15 18:45:05,2025-11-07 09:22:23
5070000,202550700000300325,유교길안내센터내,경상북도 안동시 풍천면 병산길 69,,36.55612537,128.539744,7,,,,Y,태양광식,N,054-840-5419,경상북도 안동시청,2025-11-03,I,2026-05-15 18:45:05,2025-11-07 09:22:24
5070000,202550700000300285,중앙사거리 삼성증권 앞,,경상북도 안동시 옥야동 439-1,36.5629404,128.720899,9,,,,N,,N,054-840-5419,경상북도 안동시청,2025-11-03,I,2026-05-15 18:45:05,2025-11-07 09:22:23
5080000,202050800000300001,동락공원 자전거안전교육장,경상북도 구미시 3공단1로 191,경상북도 구미시 진평동 766,36.100446,128.400597,92,2011,단독형,N,N,,N,054-480-6255,구미시 교통정책과,2020-10-22,I,2026-05-15 18:45:05,2020-12-17 15:27:57
5080000,202250800000300004,도개면 행정복지센터,"경상북도 구미시 도개면 도안로 103, 도개면행정복지센터",경상북도 구미시 도개면 궁기리 745-2 도개면행정복지센터,36,128,1,2011,거치형,,N,,N,054-480-6254,구미시청,2022-06-14,I,2026-05-15 18:45:05,2022-06-14 14:02:19
5080000,202250800000300005,도량동 행정복지센터,"경상북도 구미시 문장로12길 1, 도량동행정복지센터 (도량동)",경상북도 구미시 도량동 792-254 도량동행정복지센터,36,128,1,2011,거치형,,N,,N,054-480-7654,구미시청,2022-06-14,I,2026-05-15 18:45:05,2022-06-14 14:03:06
5080000,202250800000300002,(주)티케이케미칼,"경상북도 구미시 1공단로10길 53-25(공단동, 티케이케미칼사원아파트)",경상북도 구미시 공단동 265-15 티케이케미칼사원아파트,36,128,3,2011,거치형,,N,,N,054-480-6254,구미시청,2022-06-14,I,2026-05-15 18:45:05,2022-06-14 13:52:06
5080000,202250800000300010,선산읍 행정복지센터,"경상북도 구미시 선산읍 선산중앙로 71-1, 선산읍행정복지센터",경상북도 구미시 선산읍 완전리 59-10 선산읍행정복지센터,36,128,1,2011,거치형,,N,,N,054-480-6254,구미시청,2022-06-14,I,2026-05-15 18:45:05,2022-06-14 14:09:25
5080000,202250800000300012,구미시청,"경상북도 구미시 송정대로 55, 구미시청 (송정동)",경상북도 구미시 송정동 50 구미시청,36,128,1,2011,거치형,,N,,N,054-480-6254,구미시청,2022-06-14,I,2026-05-15 18:45:05,2022-06-14 14:11:15
5080000,202250800000300001,공단동 행정복지센터,"경상북도 구미시 1공단로 198-8, 공단동 행정복지센터 (공단동)",경상북도 구미시 공단동 265-27 공단동 행정복지센터,36.100446,128.400597,1,2011,거치형,,N,,N,054-480-6254,구미시청,2022-06-14,I,2026-05-15 18:45:05,2022-06-14 13:50:43
5080000,202250800000300009,상모사곡동 행정복지센터,"경상북도 구미시 상사서로 199, 상모사곡동행정복지센터 (사곡동)",경상북도 구미시 사곡동 662-1 상모사곡동행정복지센터,36,128,1,2011,거치형,,N,,N,054-480-6254,구미시청,2022-06-14,I,2026-05-15 18:45:05,2022-06-14 14:08:39
5080000,202250800000300008,폴리텍대학 구미캠퍼스,"경상북도 구미시 수출대로3길 84, 한국폴리텍대학 구미캠퍼스 (공단동)",경상북도 구미시 공단동 114 한국폴리텍대학 구미캠퍼스,36,128,2,2011,거치형,,N,,N,054-480-6254,구미시청,2022-06-14,I,2026-05-15 18:45:05,2022-06-14 14:07:27
5080000,202250800000300003,광평동 행정복지센터,"경상북도 구미시 광평길 55, 광평동 행정복지센터 (광평동)",경상북도 구미시 광평동 532-7 광평동 행정복지센터,36,128,1,2011,거치형,,N,,N,054-480-6254,구미시청,2022-06-14,I,2026-05-15 18:45:05,2022-06-14 14:01:36
5080000,202250800000300006,구미중학교 앞,"경상북도 구미시 문장로 159, 구미중학교 (도량동)",경상북도 구미시 도량동 703-3 구미중학교,36,128,3,2011,거치형,,N,,N,054-480-6254,구미시청,2022-06-14,I,2026-05-15 18:45:05,2022-06-14 14:03:59
5080000,202250800000300007,비산동 행정복지센터,"경상북도 구미시 비산로 4, 비산동행정복지센터 (공단동)",경상북도 구미시 공단동 112-2 비산동행정복지센터,36,128,2,2011,거치형,,N,,N,054-480-6254,구미시청,2022-06-14,I,2026-05-15 18:45:05,2022-06-14 14:05:06
5080000,202250800000300011,선주원남동 행정복지센터,"경상북도 구미시 봉곡로 42, 선주원남동행정복지센터 (봉곡동)",경상북도 구미시 봉곡동 541-1 선주원남동행정복지센터,36,128,2,2011,거치형,,N,,N,054-480-6254,구미시청,2022-06-14,I,2026-05-15 18:45:05,2022-06-14 14:10:23
5090000,202550900000300016,용혈폭포,,경상북도 영주시 평은면 용혈리 1344-1 용혈폭포,36.71858808,128.6537846,10,2021,거치형,Y,Y,기계식,N,054-639-3912,경상북도 영주시,2025-07-31,I,2026-05-15 18:45:05,2025-10-28 13:59:14
5090000,202550900000300018,서천주차장,,경상북도 영주시 가흥동 1408 서천주차장,36.82175514,128.6135251,14,2017,거치형,Y,Y,기계식,N,054-639-3912,경상북도 영주시,2025-07-31,I,2026-05-15 18:45:05,2025-10-28 13:59:14
5090000,202550900000300019,한정교,,경상북도 영주시 문정동 706 한정교,36.79850461,128.6170098,10,2017,거치형,Y,Y,기계식,N,054-639-3912,경상북도 영주시,2025-07-31,I,2026-05-15 18:45:05,2025-10-28 13:59:14
5090000,202550900000300017,선비촌,,경상북도 영주시 순흥면 청구리 362 선비촌,36.92847353,128.5834337,15,2017,거치형,Y,Y,기계식,N,054-639-3912,경상북도 영주시,2025-07-31,I,2026-05-15 18:45:05,2025-10-28 13:59:14
5090000,202550900000300015,술바위교차로,,경상북도 영주시 휴천동 1207 술바위교차로,36.8180241,128.6368353,10,2021,거치형,Y,N,,N,054-639-3912,경상북도 영주시,2025-07-31,I,2026-05-15 18:45:05,2025-10-28 13:59:14
5090000,202550900000300021,자전거공원,,경상북도 영주시 영주동 512-15 자전거공원,36.82424018,128.6157159,21,2015,거치형,Y,Y,기계식,N,054-639-3912,경상북도 영주시,2025-07-31,I,2026-05-15 18:45:05,2025-10-28 13:59:14
5090000,202550900000300020,무섬마을,,경상북도 영주시 문수면 수도리 290-1 무섬마을,36.73193111,128.6206986,20,2015,거치형,N,N,,N,054-639-3912,경상북도 영주시,2025-07-31,I,2026-05-15 18:45:05,2025-10-28 13:59:14
5100000,202551000000300008,화북면사무소,경상북도 영천시 화북면 화북길 93,경상북도 영천시 자천리 1470,36.1082254,128.9193905,9,,단독형,Y,N,,N,054-339-7430,경상북도 영천시 화북면 행정복지센터,2025-11-10,I,2026-05-15 18:45:05,2025-11-10 14:53:53
5100000,202551000000300003,대창파출소 앞,경상북도 영천시 대창면 금창로 674,경상북도 영천시 대창면 대창리 743-3,35.875881,128.8956926,9,,거치형,Y,N,,N,054-339-7982,경상북도 영천시 대창면 행정복지센터,2025-11-10,I,2026-05-15 18:45:05,2025-11-10 14:53:53
5100000,202551000000300005,북안복지회관,경상북도 영천시 북안면 운북로 2043,경상북도 영천시 북안면 임포리 389,35.9193051,129.0077317,1,2010,기타,Y,N,,N,054-335-9047,경상북도 영천시 북안면 행정복지센터,2025-11-10,I,2026-05-15 18:45:05,2025-11-10 14:53:53
5100000,202551000000300001,영천공설시장,경상북도 영천시 시장2길 10,경상북도 영천시 완산동 982-34,35.96383518,128.9374169,6,,,N,N,,N,054-331-1772,영천공설시장상인회,2025-11-10,I,2026-05-15 18:45:05,2025-11-10 14:53:53
5100000,202551000000300002,영천시 종합복지센터,경상북도 영천시 중앙동2길 86,경상북도 영천시 문내동 14-3,35.9742276,128.9322036,10,,휀스형,Y,N,,N,054-339-7163,경상북도 영천시 중앙동 행정복지센터,2025-11-10,I,2026-05-15 18:45:05,2025-11-10 14:53:53
5100000,202551000000300009,청통면면민복지회관,경상북도 영천시 청통면 초등길 11,경상북도 영천시 청통면 치일리 13,35.99202405,128.823433,20,2010,거치형,Y,N,,N,054-339-7131,경상북도 영천시 청통면 행정복지센터,2025-11-10,I,2026-05-15 18:45:05,2025-11-10 14:53:53
5100000,202551000000300006,임고매호구간2,경상북도 영천시 임고면 양항리 284-4,경상북도 영천시 임고면 양항리 284-4,36.010454,128.975931,5,2016,거치형,N,Y,태양광식,N,054-330-6328,경상북도 영천시청,2025-11-10,I,2026-05-15 18:45:05,2025-11-10 14:53:53
5100000,202551000000300004,대창면보건지소 앞,경상북도 영천시 대창면 금박로 1057-7,경상북도 영천시 대창면 대창리 783-1,35.87598524,128.8945886,9,,거치형,Y,N,,N,054-339-7982,경상북도 영천시 대창면 행정복지센터,2025-11-10,I,2026-05-15 18:45:05,2025-11-10 14:53:53
5100000,202551000000300007,임고매호구간1,경상북도 영천시 임고면 양항리 584-1,경상북도 영천시 임고면 양항리 584-1,36.017625,128.978153,5,2016,거치형,N,N,,N,054-330-6328,경상북도 영천시청,2025-11-10,I,2026-05-15 18:45:05,2025-11-10 14:53:53
5110000,202251100000300054,동문동주민센터,경상북도 상주시 복룡2길 23,경상북도 상주시 복룡동 288-3,36.41718736,128.1690225,1,2008,기타,Y,N,,N,054-537-7392,상주시청 교통에너지과,2026-06-12,U,2026-06-13 21:57:50,2026-06-12 16:43:45
5110000,202251100000300060,상주시청소년수련관,경상북도 상주시 북상주로 24-42,경상북도 상주시 계산동 490,36.42981337,128.1627888,12,2008,휀스형,Y,N,,N,054-537-7392,상주시청 교통에너지과,2026-06-12,U,2026-06-13 21:57:50,2026-06-12 16:42:20
5110000,202251100000300049,상주시 의회 및 보건소,경상북도 상주시 중앙로111,경상북도 상주시 무양동 33-9,36.416813,128.1499976,8,2009,휀스형,Y,Y,기계식,N,054-537-7392,상주시청 교통에너지과,2026-06-12,U,2026-06-13 21:57:50,2026-06-12 16:44:30
5110000,202251100000300053,계림동주민센터,경상북도 상주시 냉림 1길 50,경상북도 상주시 냉림동 76,36.42196781,128.1641302,2,2008,기타,Y,Y,기계식,N,054-537-7392,상주시청 교통에너지과,2026-06-12,U,2026-06-13 21:57:50,2026-06-12 16:44:05
5110000,202451100000300001,함창읍 보건지소,"경상북도 상주시 함창읍 함창중앙로 130, 공공시설",경상북도 상주시 함창읍 구향리 203-1 공공시설,36.569269,128.178814,10,2022,거치형,Y,N,,N,054-537-7392,상주시청 교통에너지과,2026-06-12,U,2026-06-13 21:57:50,2026-06-12 16:41:44
5110000,202251100000300052,북문동주민센터,경상북도 상주시 북천로 63,경상북도 상주시 만산동 677-30,36.42900405,128.1577945,3,2009,휀스형,N,N,,N,054-537-7392,상주시청 교통에너지과,2026-06-12,U,2026-06-13 21:57:50,2026-06-12 16:44:11
5110000,202251100000300062,경천섬주차장,경상북도 상주시 용마로,경상북도 상주시 도남동 169-1,36.441004,128.25571,4,2012,휀스형,N,Y,기계식,N,054-537-7392,상주시청 교통에너지과,2026-06-12,U,2026-06-13 21:57:50,2026-06-12 16:41:55
5110000,202251100000300061,상주우체국,경상북도 상주시 중앙로227,경상북도 상주시 성하동12,36.416035,128.163446,2,2013,기타,Y,N,,N,054-537-7392,상주시청 교통에너지과,2026-06-12,U,2026-06-13 21:57:50,2026-06-12 16:42:08
5110000,202251100000300048,상주시청,경상북도 상주시 상산로223,경상북도 상주시 남성동 140-3,36.41100884,128.159002,16,2009,기타,Y,Y,기계식,N,054-537-7392,상주시청 교통에너지과,2026-06-12,U,2026-06-13 21:57:50,2026-06-12 16:44:35
5110000,202251100000300051,남원동주민센터,경상북도 상주시 중앙로 132,경상북도 상주시 낙양동 11-3,36.41549082,128.152583,2,2008,휀스형,Y,Y,기계식,N,054-537-7392,상주시청 교통에너지과,2026-06-12,U,2026-06-13 21:57:50,2026-06-12 16:44:17
5110000,202251100000300059,북천교 남단주차장,경상북도 상주시 북천로,경상북도 상주시 만산동 744-1,36.426805,128.154111,25,2010,휀스형,N,Y,기계식,N,054-537-7392,상주시청 교통에너지과,2026-06-12,U,2026-06-13 21:57:50,2026-06-12 16:42:28
5110000,202251100000300055,동성동주민센터,경상북도 상주시 성동새싹길42,경상북도 상주시 성동동 120-1,36.41530936,128.169776,1,2008,기타,Y,N,,N,054-537-7392,상주시청 교통에너지과,2026-06-12,U,2026-06-13 21:57:50,2026-06-12 16:43:38
5110000,202251100000300058,상주시 도서관,경상북도 상주시 상서문1길 127,경상북도 상주시 남성동 118-3,36.41213221,128.1584716,12,,휀스형,Y,N,,N,054-537-7392,상주시청 교통에너지과,2026-06-12,U,2026-06-13 21:57:50,2026-06-12 16:42:58
5110000,202251100000300050,시외버스터미널,경상북도 상주시 삼백로 71,경상북도 상주시 무양동 291,36.4190313,128.151779,18,2009,휀스형,Y,N,,N,054-537-7392,상주시청 교통에너지과,2026-06-12,U,2026-06-13 21:57:50,2026-06-12 16:44:23
5110000,202251100000300056,신흥동주민센터,경상북도 상주시 상산로141,경상북도 상주시 신봉동 174-4,36.403633,128.159912,2,2009,기타,Y,N,,N,054-537-7392,상주시청 교통에너지과,2026-06-12,U,2026-06-13 21:57:50,2026-06-12 16:43:19
5110000,202251100000300057,상주시 검찰청,경상북도 상주시 북천로 17-9,경상북도 상주시 만산동 652-2,36.42774668,128.152828,1,2008,기타,Y,N,,N,054-537-7392,상주시청 교통에너지과,2026-06-12,U,2026-06-13 21:57:50,2026-06-12 16:42:36
5110000,202251100000300047,상주역 자전거 공영주차장,경상북도 상주시 남문1길 24,경상북도 상주시 성동동 621,36.4104079,128.163895,3,2014,기타,Y,Y,기계식,N,054-537-7392,상주시청 교통에너지과,2026-06-12,U,2026-06-13 21:57:50,2026-06-12 16:44:41
5130000,202651300000300002,하양-4(하양읍사무소 내),,경상북도 경산시 하양읍 금락리 123-10,35.91224088,128.812803,9,,,,Y,태양광식,N,053-810-6125,경산시청 도로철도과,2026-05-19,,2026-05-22 21:57:34,2026-05-21 13:32:38
5130000,202651300000300003,하양-5(경산시립도서관),,경상북도 경산시 하양읍 금락리 97,35.91318568,128.8132656,16,,,,N,,N,053-810-6125,경산시청 도로철도과,2026-05-19,,2026-05-22 21:57:34,2026-05-21 13:32:38
5130000,202651300000300004,하양-6(환상2리새마을회관 내),,경상북도 경산시 하양읍 환상리 410-1,35.88034283,128.785966,10,,,,N,,N,053-810-6125,경산시청 도로철도과,2026-05-19,,2026-05-22 21:57:34,2026-05-21 13:32:38
5130000,202651300000300005,하양-7(하양한전 버스정류장 옆),,경상북도 경산시 하양읍 동서리 552-2,35.917013,128.8235347,5,,,,N,,N,053-810-6125,경산시청 도로철도과,2026-05-19,,2026-05-22 21:57:34,2026-05-21 13:32:38
5130000,202651300000300020,진량-5(평사리 마을회관 내),,경상북도 경산시 진량읍 평사리 831-2,35.88727695,128.8600037,10,,,,N,,N,053-810-6125,경산시청 도로철도과,2026-05-19,,2026-05-22 21:57:35,2026-05-21 13:32:38
5130000,202651300000300048,용성-1(당리리(송림방향) 버스정류장 옆),,경상북도 경산시 용성면 당리리 206-21,35.79297051,128.8768111,10,,,,N,,N,053-810-6125,경산시청 도로철도과,2026-05-19,,2026-05-22 21:57:35,2026-05-21 13:32:39
5130000,202651300000300049,중앙-1(경산시장 맞은편 택시승강장),,경상북도 경산시 중방동 521-7,35.82312883,128.7352124,5,,,,N,,N,053-810-6125,경산시청 도로철도과,2026-05-19,,2026-05-22 21:57:35,2026-05-21 13:32:39
5130000,202651300000300050,중앙-2(경산시외버스터미널 입구),,경상북도 경산시 중방동 871,35.82515815,128.7371162,5,,,,N,,N,053-810-6125,경산시청 도로철도과,2026-05-19,,2026-05-22 21:57:35,2026-05-21 13:32:39
5130000,202651300000300051,중앙-3(중앙동 행정복지센터 내),,경상북도 경산시 삼북동 278-12,35.81980506,128.7401017,10,,,,Y,태양광식,N,053-810-6125,경산시청 도로철도과,2026-05-19,,2026-05-22 21:57:35,2026-05-21 13:32:39
5130000,202651300000300052,중앙-4(삼북경로당),,경상북도 경산시 삼북동 276-5,35.81913245,128.7402668,7,,,,Y,,N,053-810-6125,경산시청 도로철도과,2026-05-19,,2026-05-22 21:57:35,2026-05-21 13:32:39
5130000,202651300000300053,중앙-5(중앙경로당),,경상북도 경산시 중방동 658,35.82627956,128.7394865,7,,,,N,,N,053-810-6125,경산시청 도로철도과,2026-05-19,,2026-05-22 21:57:35,2026-05-21 13:32:39
5130000,202651300000300055,중앙-7(삼북주공아파트 옆),,경상북도 경산시 삼북동 25-2,35.81829493,128.7406966,20,,,,N,,N,053-810-6125,경산시청 도로철도과,2026-05-19,,2026-05-22 21:57:35,2026-05-21 13:32:39
5130000,202651300000300054,중앙-6(초원아파트 주차장),,경상북도 경산시 중방동 831-1,35.8297167,128.7381313,20,,,,N,,N,053-810-6125,경산시청 도로철도과,2026-05-19,,2026-05-22 21:57:35,2026-05-21 13:32:39
5130000,202651300000300006,하양-8(금락초교 건너 버스정류장 옆),,경상북도 경산시 하양읍 금락리 400,35.9104269,128.8231918,5,,,,N,,N,053-810-6125,경산시청 도로철도과,2026-05-19,,2026-05-22 21:57:34,2026-05-21 13:32:38
5130000,202651300000300007,하양-9(대가대 버스정류장 옆1),,경상북도 경산시 하양읍 금락리 237-6,35.906798,128.8107017,10,,,,N,,N,053-810-6125,경산시청 도로철도과,2026-05-19,,2026-05-22 21:57:34,2026-05-21 13:32:38
5130000,202651300000300137,중방-12(임당역 2번 출구 앞 1),,경상북도 경산시 중방동 43-5,35.8339447,128.740425,20,,,,N,,N,053-810-6125,경산시청 도로철도과,2026-05-19,,2026-05-22 21:57:35,2026-05-21 13:32:39
5130000,202651300000300138,중방-13(루마썬팅 맞은편),,경상북도 경산시 중방동 912,35.83387997,128.7400722,18,,,,Y,태양광식,N,053-810-6125,경산시청 도로철도과,2026-05-19,,2026-05-22 21:57:35,2026-05-21 13:32:39
5130000,202651300000300139,중방-14(임당역 3번 출구),,경상북도 경산시 중방동 804-4,35.83377497,128.7409448,9,,,,N,,N,053-810-6125,경산시청 도로철도과,2026-05-19,,2026-05-22 21:57:35,2026-05-21 13:32:39
5130000,202651300000300140,중방-15(임당역 2번 출구 앞 2),,경상북도 경산시 중방동 43-5,35.83394607,128.7404859,10,,,,N,,N,053-810-6125,경산시청 도로철도과,2026-05-19,,2026-05-22 21:57:35,2026-05-21 13:32:39
5130000,202651300000300141,중방-16(NC 아울렛 앞2),,경상북도 경산시 중방동 333-5,35.82147669,128.7312866,25,,,,N,,N,053-810-6125,경산시청 도로철도과,2026-05-19,,2026-05-22 21:57:35,2026-05-21 13:32:39
5130000,202651300000300142,중방-17(경산 홈플러스),,경상북도 경산시 중방동 906,35.83335299,128.7356211,12,,,,N,,N,053-810-6125,경산시청 도로철도과,2026-05-19,,2026-05-22 21:57:35,2026-05-21 13:32:39
5130000,202651300000300143,중방-18(롯데시네마 버스정류장 옆3),,경상북도 경산시 중방동 213-4,35.83432144,128.7337665,12,,,,N,,N,053-810-6125,경산시청 도로철도과,2026-05-19,,2026-05-22 21:57:35,2026-05-21 13:32:39
5130000,202651300000300119,북부-11(영대역 4번 출구 앞 2),,경상북도 경산시 대동 174-1,35.83672396,128.7540291,30,,,,N,,N,053-810-6125,경산시청 도로철도과,2026-05-19,,2026-05-22 21:57:35,2026-05-21 13:32:39
5130000,202651300000300129,중방-4(농협은행 중방동지점 앞),,경상북도 경산시 중방동 339-2,35.82130341,128.7317427,10,,,,N,,N,053-810-6125,경산시청 도로철도과,2026-05-19,,2026-05-22 21:57:35,2026-05-21 13:32:39
5130000,202651300000300130,중방-5(KT&G 앞),,경상북도 경산시 중방동 373-3,35.82242937,128.733727,5,,,,N,,N,053-810-6125,경산시청 도로철도과,2026-05-19,,2026-05-22 21:57:35,2026-05-21 13:32:39
5130000,202651300000300131,중방-6(NC 아울렛 앞 1),,경상북도 경산시 중방동 333-5,35.82148696,128.7316686,10,,,,N,,N,053-810-6125,경산시청 도로철도과,2026-05-19,,2026-05-22 21:57:35,2026-05-21 13:32:39
5130000,202651300000300132,중방-7(빈폴 앞),,경상북도 경산시 중방동 364-11,35.82262098,128.7345769,5,,,,N,,N,053-810-6125,경산시청 도로철도과,2026-05-19,,2026-05-22 21:57:35,2026-05-21 13:32:39
5130000,202651300000300133,중방-8(중방사거리 버스정류장 옆),,경상북도 경산시 중방동 248-1,35.8306046,128.7354617,5,,,,N,,N,053-810-6125,경산시청 도로철도과,2026-05-19,,2026-05-22 21:57:35,2026-05-21 13:32:39
5130000,202651300000300134,중방-9(르까프 앞),,경상북도 경산시 중방동 357-5,35.82207895,128.733422,5,,,,N,,N,053-810-6125,경산시청 도로철도과,2026-05-19,,2026-05-22 21:57:35,2026-05-21 13:32:39
5130000,202651300000300135,중방-10(임당역 1번 출구 앞),,경상북도 경산시 중방동 33-1,35.83432434,128.7404222,14,,,,N,,N,053-810-6125,경산시청 도로철도과,2026-05-19,,2026-05-22 21:57:35,2026-05-21 13:32:39
5130000,202651300000300136,중방-11(임당역 1번 출구),,경상북도 경산시 중방동 33-1,35.83432963,128.7407571,10,,,,N,,N,053-810-6125,경산시청 도로철도과,2026-05-19,,2026-05-22 21:57:35,2026-05-21 13:32:39
5130000,202651300000300118,북부-10(북부동 행정복지센터),,경상북도 경산시 계양동 61-5,35.83315093,128.7466108,10,,,,Y,태양광식,N,053-810-6125,경산시청 도로철도과,2026-05-19,,2026-05-22 21:57:35,2026-05-21 13:32:39
5130000,202651300000300120,북부-12(영대역 2번 출구 앞 1),,경상북도 경산시 대동 201-1,35.83581537,128.7523021,30,,,,N,,N,053-810-6125,경산시청 도로철도과,2026-05-19,,2026-05-22 21:57:35,2026-05-21 13:32:39
5130000,202651300000300121,"북부-13(영대역 3,4번 출구 사이 승강기 옆)",,경상북도 경산시 대동 214-3,35.83627067,128.7535211,20,,,,N,,N,053-810-6125,경산시청 도로철도과,2026-05-19,,2026-05-22 21:57:35,2026-05-21 13:32:39
5130000,202651300000300122,북부-14(영남대 건너 버스정류장 옆 2),,경상북도 경산시 대동 168-6,35.83718061,128.7539976,21,,,,N,,N,053-810-6125,경산시청 도로철도과,2026-05-19,,2026-05-22 21:57:35,2026-05-21 13:32:39
5130000,202651300000300123,북부-15(영대역 2번 출구 앞 2),,경상북도 경산시 대동 201-1,35.83589863,128.752308,10,,,,N,,N,053-810-6125,경산시청 도로철도과,2026-05-19,,2026-05-22 21:57:35,2026-05-21 13:32:39
5130000,202651300000300124,북부-16(임당역 5번 출구 앞 2),,경상북도 경산시 임당동 843-2,35.83398044,128.7420781,8,,,,N,,N,053-810-6125,경산시청 도로철도과,2026-05-19,,2026-05-22 21:57:35,2026-05-21 13:32:39
5130000,202651300000300125,북부-17(대학로53길 14 앞),,경상북도 경산시 대동 250-32,35.83709863,128.7510466,5,,,,N,,N,053-810-6125,경산시청 도로철도과,2026-05-19,,2026-05-22 21:57:35,2026-05-21 13:32:39
5130000,202651300000300126,중방-1(중방동 행정복지센터 내),,경상북도 경산시 중방동 432-6,35.82686401,128.7341202,9,,,,N,,N,053-810-6125,경산시청 도로철도과,2026-05-19,,2026-05-22 21:57:35,2026-05-21 13:32:39
5130000,202651300000300127,중방-2(한마음산부인과의원 앞),,경상북도 경산시 중방동 372,35.82285895,128.7346346,10,,,,N,,N,053-810-6125,경산시청 도로철도과,2026-05-19,,2026-05-22 21:57:35,2026-05-21 13:32:39
5130000,202651300000300128,중방-3(KB국민은행 앞),,경상북도 경산시 중방동 871,35.82587262,128.7367044,10,,,,N,,N,053-810-6125,경산시청 도로철도과,2026-05-19,,2026-05-22 21:57:35,2026-05-21 13:32:39
5130000,202651300000300082,서부1-6(국민건강보험공단 경산지사 앞),,경상북도 경산시 사정동 47-5,35.8204464,128.7296959,5,,,,N,,N,053-810-6125,경산시청 도로철도과,2026-05-19,,2026-05-22 21:57:34,2026-05-21 13:32:39
5130000,202651300000300083,서부1-7(장산중학교),,경상북도 경산시 사정동 59,35.81884082,128.7296486,63,,,,N,,N,053-810-6125,경산시청 도로철도과,2026-05-19,,2026-05-22 21:57:34,2026-05-21 13:32:39
